"","st_cd_fips","year","...1.x","pollster","sponsors","display_name","fte_grade","start_date","end_date","sample_size","population","election_date","candidate_name","state.x","st_fips.x","cd_fips","dem_cand","rep_cand","DEM","REP","...1.y","...2.x","cd","state.y","cvap","moe","...1","...2.y","office","state","st_fips.y","district_num","district_id","winner_party","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","RepVotesMajorPercent","DemVotesMajorPercent","winner_candidate","winner_candidate_inc","president_party"
"943","4832",2018,1126,"GBAO",NA,"GBAO","B/C","7/30/18","8/1/18",500,"lv","11/6/18","Pete Sessions","Texas","48","32","Randy Wadkins","Pete Sessions","28.18","47",1702,1702,"32","Texas",493394,3154,830,830,"House","Texas","48","32","TX32","D",126101,"Sessions, Pete","Incumbent",144067,"Allred, Colin","Challenger",46.68,53.32,"DemCandidate","Challenger","R"
"944","4832",2018,569,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/29/18","11/4/18",477,"rv","11/6/18","Colin Allred","Texas","48","32","Colin Allred","Pete Sessions","45.71","35.73",1702,1702,"32","Texas",493394,3154,830,830,"House","Texas","48","32","TX32","D",126101,"Sessions, Pete","Incumbent",144067,"Allred, Colin","Challenger",46.68,53.32,"DemCandidate","Challenger","R"
"945","4832",2018,938,"GBAO","End Citizens United","GBAO","B/C","9/20/18","9/23/18",600,"lv","11/6/18","Colin Allred","Texas","48","32","Colin Allred","Pete Sessions","c(47, 50)","c(46, 47)",1702,1702,"32","Texas",493394,3154,830,830,"House","Texas","48","32","TX32","D",126101,"Sessions, Pete","Incumbent",144067,"Allred, Colin","Challenger",46.68,53.32,"DemCandidate","Challenger","R"
"946","4832",2018,974,"PPP","Protect Our Care","Public Policy Polling","A-","9/17/18","9/18/18",555,"v","11/6/18","Colin Allred","Texas","48","32","Colin Allred","Pete Sessions","47","42",1702,1702,"32","Texas",493394,3154,830,830,"House","Texas","48","32","TX32","D",126101,"Sessions, Pete","Incumbent",144067,"Allred, Colin","Challenger",46.68,53.32,"DemCandidate","Challenger","R"
"947","4832",2018,932,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/19/18","9/24/18",500,"rv","11/6/18","Colin Allred","Texas","48","32","Colin Allred","Pete Sessions","47.25","48.39",1702,1702,"32","Texas",493394,3154,830,830,"House","Texas","48","32","TX32","D",126101,"Sessions, Pete","Incumbent",144067,"Allred, Colin","Challenger",46.68,53.32,"DemCandidate","Challenger","R"
"948","4832",2018,931,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/19/18","9/24/18",500,"lv","11/6/18","Colin Allred","Texas","48","32","Colin Allred","Pete Sessions","46.58","48.13",1702,1702,"32","Texas",493394,3154,830,830,"House","Texas","48","32","TX32","D",126101,"Sessions, Pete","Incumbent",144067,"Allred, Colin","Challenger",46.68,53.32,"DemCandidate","Challenger","R"
"949","4901",2018,1088,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/11/18","8/27/18",600,"rv","11/6/18","Lee Castillo","Utah","49","01","Lee Castillo","Rob Bishop","15.8","51",1707,1707,"1","Utah",494573,1456,835,835,"House","Utah","49","01","UT01","R",156692,"Bishop, Robert","Incumbent",63308,"Castillo, Lee","Challenger",71.22,28.78,"RepCandidate","Incumbent","R"
"950","4901",2018,1073,"Dan Jones","Utah Policy","Dan Jones & Associates","B","8/22/18","8/31/18",201,"lv","11/6/18","Lee Castillo","Utah","49","01","Lee Castillo","Rob Bishop","22","59",1707,1707,"1","Utah",494573,1456,835,835,"House","Utah","49","01","UT01","R",156692,"Bishop, Robert","Incumbent",63308,"Castillo, Lee","Challenger",71.22,28.78,"RepCandidate","Incumbent","R"
"951","4901",2018,811,"University of Utah","The Salt Lake Tribune","University of Utah",NA,"10/3/18","10/9/18",143,"rv","11/6/18","Lee Castillo","Utah","49","01","Lee Castillo","Rob Bishop","20","52",1707,1707,"1","Utah",494573,1456,835,835,"House","Utah","49","01","UT01","R",156692,"Bishop, Robert","Incumbent",63308,"Castillo, Lee","Challenger",71.22,28.78,"RepCandidate","Incumbent","R"
"952","4901",2020,337,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/31/20","9/12/20",496,"rv","11/3/20","Blake D. Moore","Utah","49","01","Dan Feehan","Blake D. Moore","41","48.6",2579,2579,"1","Utah",516958,1456,399,399,"House","Utah","49","01","UT01","R",237988,"Moore, Blake David","Challenger",104194,"Parry, Darren Bruce","Challenger",69.55,30.45,"RepCandidate","Challenger","D"
"953","4902",2018,1194,"University of Utah","Hinckley Institute of Politics | The Salt Lake Tribune","University of Utah",NA,"6/11/18","6/18/18",147,"rv","11/6/18","Chris Stewart","Utah","49","02","Debra A. Haaland","Chris Stewart","47","48",1708,1708,"2","Utah",501465,2525,836,836,"House","Utah","49","02","UT02","R",151489,"Stewart, Chris","Incumbent",105051,"Ghorbani, Shireen","Challenger",59.05,40.95,"RepCandidate","Incumbent","R"
"954","4902",2018,747,"University of Utah","Hinckley Institute of Politics | The Salt Lake Tribune","University of Utah",NA,"10/3/18","10/17/18",401,"rv","11/6/18","Shireen Ghorbani","Utah","49","02","Shireen Ghorbani","Chris Stewart","29","52",1708,1708,"2","Utah",501465,2525,836,836,"House","Utah","49","02","UT02","R",151489,"Stewart, Chris","Incumbent",105051,"Ghorbani, Shireen","Challenger",59.05,40.95,"RepCandidate","Incumbent","R"
"955","4902",2018,1089,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/11/18","8/27/18",600,"rv","11/6/18","Shireen Ghorbani","Utah","49","02","Shireen Ghorbani","Chris Stewart","26.8","49",1708,1708,"2","Utah",501465,2525,836,836,"House","Utah","49","02","UT02","R",151489,"Stewart, Chris","Incumbent",105051,"Ghorbani, Shireen","Challenger",59.05,40.95,"RepCandidate","Incumbent","R"
"956","4902",2018,1072,"Dan Jones","Utah Policy","Dan Jones & Associates","B","8/22/18","8/31/18",202,"lv","11/6/18","Shireen Ghorbani","Utah","49","02","Shireen Ghorbani","Chris Stewart","34","45",1708,1708,"2","Utah",501465,2525,836,836,"House","Utah","49","02","UT02","R",151489,"Stewart, Chris","Incumbent",105051,"Ghorbani, Shireen","Challenger",59.05,40.95,"RepCandidate","Incumbent","R"
"957","4902",2020,336,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/31/20","9/12/20",496,"rv","11/3/20","Chris Stewart","Utah","49","02","Darren Parry","Chris Stewart","22.4","47.8",2580,2580,"2","Utah",530256,2801,400,400,"House","Utah","49","02","UT02","R",208997,"Stewart, Chris","Incumbent",129762,"Weston, Kael","Challenger",61.69,38.31,"RepCandidate","Incumbent","D"
"958","4903",2018,812,"University of Utah","The Salt Lake Tribune","University of Utah",NA,"10/3/18","10/9/18",143,"rv","11/6/18","James Singer","Utah","49","03","James Singer","John Curtis","13","67",1709,1709,"3","Utah",491849,2097,837,837,"House","Utah","49","03","UT03","R",174856,"Curtis, John","Incumbent",70686,"Singer, James","Challenger",71.21,28.79,"RepCandidate","Incumbent","R"
"959","4903",2018,1090,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/11/18","8/27/18",600,"rv","11/6/18","James Singer","Utah","49","03","James Singer","John Curtis","20","51.8",1709,1709,"3","Utah",491849,2097,837,837,"House","Utah","49","03","UT03","R",174856,"Curtis, John","Incumbent",70686,"Singer, James","Challenger",71.21,28.79,"RepCandidate","Incumbent","R"
"960","4903",2018,1074,"Dan Jones","Utah Policy","Dan Jones & Associates","B","8/22/18","8/31/18",188,"lv","11/6/18","James Singer","Utah","49","03","James Singer","John Curtis","19","65",1709,1709,"3","Utah",491849,2097,837,837,"House","Utah","49","03","UT03","R",174856,"Curtis, John","Incumbent",70686,"Singer, James","Challenger",71.21,28.79,"RepCandidate","Incumbent","R"
"961","4903",2020,335,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/31/20","9/12/20",496,"rv","11/3/20","John Curtis","Utah","49","03","Kael Weston","John Curtis","28.4","50.6",2581,2581,"3","Utah",513452,2459,401,401,"House","Utah","49","03","UT03","R",246674,"Curtis, John","Incumbent",96067,"Thorpe, Devin","Challenger",71.97,28.03,"RepCandidate","Incumbent","D"
"962","4904",2018,1103,"Mellman",NA,"Mellman Group","B/C","8/20/18","8/23/18",400,"lv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","44","46",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"963","4904",2018,665,"Dixie Strategies","KUTV 2News","Dixie Strategies","B/C","10/25/18","10/25/18",936,"lv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","49.51","43.05",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"964","4904",2018,1064,"Dan Jones","Utah Policy","Dan Jones & Associates","B","8/22/18","9/6/18",400,"lv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","46","49",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"965","4904",2018,1259,"Mellman",NA,"Mellman Group","B/C","2/27/18","3/4/18",400,"lv","11/6/18","Mia B. Love","Utah","49","04","Conor Lamb","Mia B. Love","48","43",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"966","4904",2018,1287,"Dan Jones","Hinckley Institute of Politics | The Salt Lake Tribune","Dan Jones & Associates","B","10/9/17","10/18/17",402,"rv","11/6/18","Mia B. Love","Utah","49","04","Anthony J. Brindisi","Mia B. Love","45","48",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"967","4904",2018,1265,"Dan Jones","Utah Policy","Dan Jones & Associates","B","2/9/18","2/21/18",404,"rv","11/6/18","Mia B. Love","Utah","49","04","Jason Crow","Mia B. Love","44","49",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"968","4904",2018,1091,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/11/18","8/27/18",600,"rv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","38.3","47.5",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"969","4904",2018,1193,"University of Utah","Hinckley Institute of Politics | The Salt Lake Tribune","University of Utah",NA,"6/11/18","6/18/18",379,"rv","11/6/18","Mia B. Love","Utah","49","04","Shireen Ghorbani","Mia B. Love","24","45",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"970","4904",2018,806,"Mellman",NA,"Mellman Group","B/C","10/7/18","10/10/18",400,"lv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","47","46",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"971","4904",2018,1043,"Y2 Analytics",NA,"Y2 Analytics","B/C","9/6/18","9/8/18",405,"lv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","42","51",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"972","4904",2018,655,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/24/18","10/26/18",526,"lv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","45.44","45.13",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"973","4904",2018,656,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/24/18","10/26/18",526,"rv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","44.17","44.37",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"974","4904",2018,801,"University of Utah","Hinckley Institute of Politics | The Salt Lake Tribune","University of Utah",NA,"10/3/18","10/11/18",403,"rv","11/6/18","Ben McAdams","Utah","49","04","Ben McAdams","Mia B. Love","46","46",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"975","4904",2018,1278,"Dan Jones","The Salt Lake Tribune","Dan Jones & Associates","B","1/15/18","1/22/18",400,"rv","11/6/18","Mia B. Love","Utah","49","04","Conor Lamb","Mia B. Love","38","47",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"976","4904",2018,1211,"Dan Jones","Utah Policy","Dan Jones & Associates","B","5/15/18","6/5/18",405,"lv","11/6/18","Mia B. Love","Utah","49","04","Scott Wallace","Mia B. Love","42","47",1710,1710,"4","Utah",495024,2688,838,838,"House","Utah","49","04","UT04","D",134270,"Love, Mia B.","Incumbent",134964,"McAdams, Ben","Challenger",49.87,50.13,"DemCandidate","Challenger","R"
"977","4904",2020,424,"RMG Research","Deseret News | Hinckley Institute of Politics","RMG Research","B-","7/27/20","8/1/20",800,"rv","11/3/20","Burgess Owens","Utah","49","04","Michelle De La Isla","Burgess Owens","41","35",2582,2582,"4","Utah",522227,3571,402,402,"House","Utah","49","04","UT04","R",179688,"Owens, Burgess","Challenger",175923,"McAdams, Ben","Incumbent",50.53,49.47,"RepCandidate","Challenger","D"
"978","4904",2020,221,"RMG Research","Deseret News | Hinckley Institute of Politics","RMG Research","B-","10/12/20","10/17/20",800,"lv","11/3/20","Burgess Owens","Utah","49","04","Joe Cunningham","Burgess Owens","45","46",2582,2582,"4","Utah",522227,3571,402,402,"House","Utah","49","04","UT04","R",179688,"Owens, Burgess","Challenger",175923,"McAdams, Ben","Incumbent",50.53,49.47,"RepCandidate","Challenger","D"
"979","4904",2020,512,"Remington",NA,"Remington Research Group","B","10/5/19","10/6/19",819,"lv","11/3/20","Jay McFarland","Utah","49","04","Charlie Crist","Jay McFarland","42","40",2582,2582,"4","Utah",522227,3571,402,402,"House","Utah","49","04","UT04","R",179688,"Owens, Burgess","Challenger",175923,"McAdams, Ben","Incumbent",50.53,49.47,"RepCandidate","Challenger","D"
"980","4904",2020,456,"Moore Information","Congressional Leadership Fund","Moore Information","B/C","7/8/20","7/11/20",400,"lv","11/3/20","Burgess Owens","Utah","49","04","Bryan Berghoef","Burgess Owens","31.5","43",2582,2582,"4","Utah",522227,3571,402,402,"House","Utah","49","04","UT04","R",179688,"Owens, Burgess","Challenger",175923,"McAdams, Ben","Incumbent",50.53,49.47,"RepCandidate","Challenger","D"
"981","4904",2020,334,"Lighthouse Research","Utah Debate Comission","Lighthouse Research",NA,"8/31/20","9/12/20",498,"rv","11/3/20","Burgess Owens","Utah","49","04","Devin D. Thorpe","Burgess Owens","20.4","36.7",2582,2582,"4","Utah",522227,3571,402,402,"House","Utah","49","04","UT04","R",179688,"Owens, Burgess","Challenger",175923,"McAdams, Ben","Incumbent",50.53,49.47,"RepCandidate","Challenger","D"
"982","4904",2020,333,"RMG Research","Deseret News","RMG Research","B-","9/7/20","9/12/20",800,"lv","11/3/20","Burgess Owens","Utah","49","04","Ben McAdams","Burgess Owens","47.2","41",2582,2582,"4","Utah",522227,3571,402,402,"House","Utah","49","04","UT04","R",179688,"Owens, Burgess","Challenger",175923,"McAdams, Ben","Incumbent",50.53,49.47,"RepCandidate","Challenger","D"
"983","5102",2018,1174,"Garin Hart Yang",NA,"Garin-Hart-Yang Research Group","B-","6/26/18","7/1/18",404,"lv","11/6/18","Scott W. Taylor","Virginia","51","02","Antonio Delgado","Scott W. Taylor","49","48",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"984","5102",2018,540,"Change Research","Health Care Voter","Change Research","B-","11/2/18","11/4/18",710,"lv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","47","47",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"985","5102",2018,798,"Christopher Newport U.",NA,"Christopher Newport University","A/B","10/3/18","10/12/18",682,"lv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","44","50",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"986","5102",2018,897,"Change Research",NA,"Change Research","B-","9/26/18","9/28/18",758,"lv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","45.5","46",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"987","5102",2018,883,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/26/18","10/1/18",500,"rv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","36.47","47.69",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"988","5102",2018,797,"Christopher Newport U.",NA,"Christopher Newport University","A/B","10/3/18","10/12/18",798,"lv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","43","50",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"989","5102",2018,1238,"PPP","Patriot Majority USA","Public Policy Polling","A-","4/16/18","4/17/18",609,"v","11/6/18","Scott W. Taylor","Virginia","51","02","Elissa Slotkin","Scott W. Taylor","41","48",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"990","5102",2018,695,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/18/18","10/22/18",508,"rv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","45.04","39.54",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"991","5102",2018,882,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/26/18","10/1/18",500,"lv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","41.05","48.71",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"992","5102",2018,1045,"Garin Hart Yang",NA,"Garin-Hart-Yang Research Group","B-","9/5/18","9/8/18",404,"lv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","51","43",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"993","5102",2018,694,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/18/18","10/22/18",508,"lv","11/6/18","Elaine G. Luria","Virginia","51","02","Elaine G. Luria","Scott W. Taylor","42.36","45.12",1713,1713,"2","Virginia",554237,2296,841,841,"House","Virginia","51","02","VA02","D",133458,"Taylor, Scott W.","Incumbent",139571,"Luria, Elaine","Challenger",48.88,51.12,"DemCandidate","Challenger","R"
"994","5102",2020,218,"Christopher Newport U.",NA,"Christopher Newport University","A/B","10/8/20","10/18/20",807,"lv","11/3/20","Scott W. Taylor","Virginia","51","02","Hillary Scholten","Scott W. Taylor","c(50, 46)","43",2585,2585,"2","Virginia",557735,2814,405,405,"House","Virginia","51","02","VA02","D",165031,"Taylor, Scott W.","Challenger",185733,"Luria, Elaine","Incumbent",47.05,52.95,"DemCandidate","Incumbent","D"
"995","5102",2020,446,"Tarrance","Congressional Leadership Fund","Tarrance Group","B+","7/14/20","7/16/20",402,"lv","11/3/20","Scott W. Taylor","Virginia","51","02","Nancy Goroff","Scott W. Taylor","40","48",2585,2585,"2","Virginia",557735,2814,405,405,"House","Virginia","51","02","VA02","D",165031,"Taylor, Scott W.","Challenger",185733,"Luria, Elaine","Incumbent",47.05,52.95,"DemCandidate","Incumbent","D"
"996","5105",2018,753,"TargetPoint","REP (partisan)","TargetPoint","B/C","10/14/18","10/16/18",406,"lv","11/6/18","Leslie Cockburn","Virginia","51","05","Leslie Cockburn","Denver Riggleman","43","48",1716,1716,"5","Virginia",570230,1215,844,844,"House","Virginia","51","05","VA05","R",165339,"Riggleman, Denver III","Challenger",145040,"Cockburn, Leslie","Challenger",53.27,46.73,"RepCandidate","Challenger","R"
"997","5105",2018,701,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/16/18","10/22/18",501,"lv","11/6/18","Leslie Cockburn","Virginia","51","05","Leslie Cockburn","Denver Riggleman","45.62","44.59",1716,1716,"5","Virginia",570230,1215,844,844,"House","Virginia","51","05","VA05","R",165339,"Riggleman, Denver III","Challenger",145040,"Cockburn, Leslie","Challenger",53.27,46.73,"RepCandidate","Challenger","R"
"998","5105",2018,702,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/16/18","10/22/18",501,"rv","11/6/18","Leslie Cockburn","Virginia","51","05","Leslie Cockburn","Denver Riggleman","44.12","42.5",1716,1716,"5","Virginia",570230,1215,844,844,"House","Virginia","51","05","VA05","R",165339,"Riggleman, Denver III","Challenger",145040,"Cockburn, Leslie","Challenger",53.27,46.73,"RepCandidate","Challenger","R"
"999","5105",2020,407,"Global Strategy Group","314 Action","Global Strategy Group","B/C","7/29/20","8/3/20",500,"lv","11/3/20","Bob Good","Virginia","51","05","Mike Siegel","Bob Good","39","48",2588,2588,"5","Virginia",577025,1980,408,408,"House","Virginia","51","05","VA05","R",210988,"Good, Robert","Challenger",190315,"Webb, Cameron Bryant","Challenger",52.58,47.42,"RepCandidate","Challenger","D"
"1000","5105",2020,253,"Global Strategy Group","314 Action","Global Strategy Group","B/C","10/4/20","10/8/20",400,"lv","11/3/20","Bob Good","Virginia","51","05","Christina M. Finello","Bob Good","47","45",2588,2588,"5","Virginia",577025,1980,408,408,"House","Virginia","51","05","VA05","R",210988,"Good, Robert","Challenger",190315,"Webb, Cameron Bryant","Challenger",52.58,47.42,"RepCandidate","Challenger","D"
"1001","5105",2020,472,"PPP","314 Action","Public Policy Polling","A-","6/24/20","6/25/20",1163,"v","11/3/20","Bob Good","Virginia","51","05","Joyce Ann Elliott","Bob Good","43","43",2588,2588,"5","Virginia",577025,1980,408,408,"House","Virginia","51","05","VA05","R",210988,"Good, Robert","Challenger",190315,"Webb, Cameron Bryant","Challenger",52.58,47.42,"RepCandidate","Challenger","D"
"1002","5105",2020,404,"Global Strategy Group",NA,"Global Strategy Group","B/C","7/30/20","8/4/20",500,"lv","11/3/20","Bob Good","Virginia","51","05","Dana Balter","Bob Good","37","44",2588,2588,"5","Virginia",577025,1980,408,408,"House","Virginia","51","05","VA05","R",210988,"Good, Robert","Challenger",190315,"Webb, Cameron Bryant","Challenger",52.58,47.42,"RepCandidate","Challenger","D"
"1003","5105",2020,329,"Global Strategy Group","314 Action","Global Strategy Group","B/C","9/10/20","9/14/20",400,"lv","11/3/20","Bob Good","Virginia","51","05","Jill Schupp","Bob Good","49","47",2588,2588,"5","Virginia",577025,1980,408,408,"House","Virginia","51","05","VA05","R",210988,"Good, Robert","Challenger",190315,"Webb, Cameron Bryant","Challenger",52.58,47.42,"RepCandidate","Challenger","D"
"1004","5105",2020,190,"PPP","314 Action","Public Policy Polling","A-","10/21/20","10/22/20",910,"v","11/3/20","Bob Good","Virginia","51","05","Dana Balter","Bob Good","45","43",2588,2588,"5","Virginia",577025,1980,408,408,"House","Virginia","51","05","VA05","R",210988,"Good, Robert","Challenger",190315,"Webb, Cameron Bryant","Challenger",52.58,47.42,"RepCandidate","Challenger","D"
"1005","5105",2020,283,"Global Strategy Group",NA,"Global Strategy Group","B/C","9/27/20","10/1/20",500,"lv","11/3/20","Bob Good","Virginia","51","05","Amy Kennedy","Bob Good","49","42",2588,2588,"5","Virginia",577025,1980,408,408,"House","Virginia","51","05","VA05","R",210988,"Good, Robert","Challenger",190315,"Webb, Cameron Bryant","Challenger",52.58,47.42,"RepCandidate","Challenger","D"
"1006","5107",2018,565,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/30/18","11/4/18",500,"rv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","42.57","40.65",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1007","5107",2018,958,"Normington, Petts & Associates","End Citizens United","Normington, Petts & Associates","B/C","9/18/18","9/20/18",400,"lv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","47","47",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1008","5107",2018,564,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/30/18","11/4/18",500,"lv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","43.98","45.79",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
