,year,state,district,inc_party,is_open,description,,ie_num
239,2010,NV,2,Republican,0,Currently Safe Republican,,7
244,2010,NJ,2,Republican,0,Currently Safe Republican,,7
246,2010,NJ,4,Republican,0,Currently Safe Republican,,7
247,2010,NJ,5,Republican,0,Currently Safe Republican,,7
249,2010,NJ,7,Republican,0,Currently Safe Republican,,7
253,2010,NJ,11,Republican,0,Currently Safe Republican,,7
261,2010,NY,3,Republican,0,Currently Safe Republican,,7
284,2010,NY,26,Republican,0,Currently Safe Republican,,7
290,2010,NC,3,Republican,0,Currently Safe Republican,,7
292,2010,NC,5,Republican,0,Currently Safe Republican,,7
293,2010,NC,6,Republican,0,Currently Safe Republican,,7
296,2010,NC,9,Republican,0,Currently Safe Republican,,7
297,2010,NC,10,Republican,0,Currently Safe Republican,,7
303,2010,OH,2,Republican,0,Currently Safe Republican,,7
304,2010,OH,3,Republican,0,Currently Safe Republican,,7
305,2010,OH,4,Republican,0,Currently Safe Republican,,7
306,2010,OH,5,Republican,0,Currently Safe Republican,,7
308,2010,OH,7,Republican,0,Currently Safe Republican,,7
309,2010,OH,8,Republican,0,Currently Safe Republican,,7
313,2010,OH,12,Republican,0,Currently Safe Republican,,7
315,2010,OH,14,Republican,0,Currently Safe Republican,,7
320,2010,OK,1,Republican,0,Currently Safe Republican,,7
322,2010,OK,3,Republican,0,Currently Safe Republican,,7
323,2010,OK,4,Republican,0,Currently Safe Republican,,7
324,2010,OK,5,Republican,1,Currently Safe Republican,,7
326,2010,OR,2,Republican,0,Currently Safe Republican,,7
334,2010,PA,5,Republican,0,Currently Safe Republican,,7
335,2010,PA,6,Republican,0,Currently Safe Republican,,7
338,2010,PA,9,Republican,0,Currently Safe Republican,,7
345,2010,PA,16,Republican,0,Currently Safe Republican,,7
347,2010,PA,18,Republican,0,Currently Safe Republican,,7
348,2010,PA,19,Republican,0,Currently Safe Republican,,7
351,2010,SC,1,Republican,0,Currently Safe Republican,,7
352,2010,SC,2,Republican,0,Currently Safe Republican,,7
353,2010,SC,3,Republican,1,Currently Safe Republican,,7
354,2010,SC,4,Republican,1,Currently Safe Republican,,7
358,2010,TN,1,Republican,0,Currently Safe Republican,,7
359,2010,TN,2,Republican,0,Currently Safe Republican,,7
360,2010,TN,3,Republican,1,Currently Safe Republican,,7
364,2010,TN,7,Republican,0,Currently Safe Republican,,7
367,2010,TX,1,Republican,0,Currently Safe Republican,,7
368,2010,TX,2,Republican,0,Currently Safe Republican,,7
369,2010,TX,3,Republican,0,Currently Safe Republican,,7
370,2010,TX,4,Republican,0,Currently Safe Republican,,7
371,2010,TX,5,Republican,0,Currently Safe Republican,,7
372,2010,TX,6,Republican,0,Currently Safe Republican,,7
373,2010,TX,7,Republican,0,Currently Safe Republican,,7
374,2010,TX,8,Republican,0,Currently Safe Republican,,7
376,2010,TX,10,Republican,0,Currently Safe Republican,,7
377,2010,TX,11,Republican,0,Currently Safe Republican,,7
378,2010,TX,12,Republican,0,Currently Safe Republican,,7
379,2010,TX,13,Republican,0,Currently Safe Republican,,7
380,2010,TX,14,Republican,0,Currently Safe Republican,,7
385,2010,TX,19,Republican,0,Currently Safe Republican,,7
387,2010,TX,21,Republican,0,Currently Safe Republican,,7
388,2010,TX,22,Republican,0,Currently Safe Republican,,7
390,2010,TX,24,Republican,0,Currently Safe Republican,,7
392,2010,TX,26,Republican,0,Currently Safe Republican,,7
397,2010,TX,31,Republican,0,Currently Safe Republican,,7
398,2010,TX,32,Republican,0,Currently Safe Republican,,7
399,2010,UT,1,Republican,0,Currently Safe Republican,,7
401,2010,UT,3,Republican,0,Currently Safe Republican,,7
403,2010,VA,1,Republican,0,Currently Safe Republican,,7
406,2010,VA,4,Republican,0,Currently Safe Republican,,7
408,2010,VA,6,Republican,0,Currently Safe Republican,,7
409,2010,VA,7,Republican,0,Currently Safe Republican,,7
412,2010,VA,10,Republican,0,Currently Safe Republican,,7
417,2010,WA,4,Republican,0,Currently Safe Republican,,7
418,2010,WA,5,Republican,0,Currently Safe Republican,,7
424,2010,WV,2,Republican,0,Currently Safe Republican,,7
426,2010,WI,1,Republican,0,Currently Safe Republican,,7
430,2010,WI,5,Republican,0,Currently Safe Republican,,7
431,2010,WI,6,Republican,0,Currently Safe Republican,,7
434,2010,WY,0,Republican,0,Currently Safe Republican,,7
435,2012,AL,1,Republican,0,Currently Safe Republican,,7
436,2012,AL,2,Republican,0,Currently Safe Republican,,7
437,2012,AL,3,Republican,0,Currently Safe Republican,,7
438,2012,AL,4,Republican,0,Currently Safe Republican,,7
439,2012,AL,5,Republican,0,Currently Safe Republican,,7
440,2012,AL,6,Republican,0,Currently Safe Republican,,7
442,2012,AK,0,Republican,0,Currently Safe Republican,,7
446,2012,AZ,4,Republican,0,Currently Safe Republican,,7
447,2012,AZ,5,Republican,1,Currently Safe Republican,,7
448,2012,AZ,6,Republican,0,Currently Safe Republican,,7
450,2012,AZ,8,Republican,0,Currently Safe Republican,,7
452,2012,AR,1,Republican,0,Currently Safe Republican,,7
453,2012,AR,2,Republican,0,Currently Safe Republican,,7
454,2012,AR,3,Republican,0,Currently Safe Republican,,7
455,2012,AR,4,Democrat,1,Currently Safe Republican,,7
456,2012,CA,1,Republican,1,Currently Safe Republican,,7
459,2012,CA,4,Republican,0,Currently Safe Republican,,7
463,2012,CA,8,Republican,1,Currently Safe Republican,,7
476,2012,CA,21,,1,Currently Safe Republican,,7
477,2012,CA,22,Republican,0,Currently Safe Republican,,7
478,2012,CA,23,Republican,0,Currently Safe Republican,,7
480,2012,CA,25,Republican,0,Currently Safe Republican,,7
486,2012,CA,31,Republican,0,Currently Safe Republican,,7
494,2012,CA,39,Republican,0,Currently Safe Republican,,7
497,2012,CA,42,Republican,0,Currently Safe Republican,,7
500,2012,CA,45,Republican,0,Currently Safe Republican,,7
503,2012,CA,48,Republican,0,Currently Safe Republican,,7
504,2012,CA,49,Republican,0,Currently Safe Republican,,7
505,2012,CA,50,Republican,0,Currently Safe Republican,,7
512,2012,CO,4,Republican,0,Currently Safe Republican,,7
513,2012,CO,5,Republican,0,Currently Safe Republican,,7
522,2012,FL,1,Republican,0,Currently Safe Republican,,7
524,2012,FL,3,Republican,1,Currently Safe Republican,,7
525,2012,FL,4,Republican,0,Currently Safe Republican,,7
527,2012,FL,6,Republican,1,Currently Safe Republican,,7
528,2012,FL,7,Republican,0,Currently Safe Republican,,7
529,2012,FL,8,Republican,0,Currently Safe Republican,,7
532,2012,FL,11,Republican,0,Currently Safe Republican,,7
533,2012,FL,12,Republican,0,Currently Safe Republican,,7
534,2012,FL,13,Republican,0,Currently Safe Republican,,7
536,2012,FL,15,Republican,0,Currently Safe Republican,,7
538,2012,FL,17,Republican,0,Currently Safe Republican,,7
540,2012,FL,19,Republican,1,Currently Safe Republican,,7
546,2012,FL,25,Republican,0,Currently Safe Republican,,7
548,2012,FL,27,Republican,0,Currently Safe Republican,,7
549,2012,GA,1,Republican,0,Currently Safe Republican,,7
551,2012,GA,3,Republican,0,Currently Safe Republican,,7
554,2012,GA,6,Republican,0,Currently Safe Republican,,7
555,2012,GA,7,Republican,0,Currently Safe Republican,,7
556,2012,GA,8,Republican,0,Currently Safe Republican,,7
557,2012,GA,9,,1,Currently Safe Republican,,7
558,2012,GA,10,Republican,0,Currently Safe Republican,,7
559,2012,GA,11,Republican,0,Currently Safe Republican,,7
562,2012,GA,14,Republican,0,Currently Safe Republican,,7
565,2012,ID,1,Republican,0,Currently Safe Republican,,7
566,2012,ID,2,Republican,0,Currently Safe Republican,,7
572,2012,IL,6,Republican,0,Currently Safe Republican,,7
580,2012,IL,14,Republican,0,Currently Safe Republican,,7
581,2012,IL,15,Republican,0,Currently Safe Republican,,7
582,2012,IL,16,Republican,0,Currently Safe Republican,,7
584,2012,IL,18,Republican,0,Currently Safe Republican,,7
586,2012,IN,2,Democrat,1,Currently Safe Republican,,7
587,2012,IN,3,Republican,0,Currently Safe Republican,,7
588,2012,IN,4,Republican,0,Currently Safe Republican,,7
589,2012,IN,5,Republican,1,Currently Safe Republican,,7
590,2012,IN,6,Republican,1,Currently Safe Republican,,7
593,2012,IN,9,Republican,0,Currently Safe Republican,,7
598,2012,KS,1,Republican,0,Currently Safe Republican,,7
599,2012,KS,2,Republican,0,Currently Safe Republican,,7
600,2012,KS,3,Republican,0,Currently Safe Republican,,7
601,2012,KS,4,Republican,0,Currently Safe Republican,,7
602,2012,KY,1,Republican,0,Currently Safe Republican,,7
603,2012,KY,2,Republican,0,Currently Safe Republican,,7
605,2012,KY,4,Republican,1,Currently Safe Republican,,7
606,2012,KY,5,Republican,0,Currently Safe Republican,,7
608,2012,LA,1,Republican,0,Currently Safe Republican,,7
610,2012,LA,3,Republican,0,Currently Safe Republican,,7
611,2012,LA,4,Republican,0,Currently Safe Republican,,7
612,2012,LA,5,Republican,0,Currently Safe Republican,,7
613,2012,LA,6,Republican,0,Currently Safe Republican,,7
616,2012,MD,1,Republican,0,Currently Safe Republican,,7
634,2012,MI,2,Republican,0,Currently Safe Republican,,7
635,2012,MI,3,Republican,0,Currently Safe Republican,,7
636,2012,MI,4,Republican,0,Currently Safe Republican,,7
638,2012,MI,6,Republican,0,Currently Safe Republican,,7
639,2012,MI,7,Republican,0,Currently Safe Republican,,7
640,2012,MI,8,Republican,0,Currently Safe Republican,,7
642,2012,MI,10,Republican,0,Currently Safe Republican,,7
648,2012,MN,2,Republican,0,Currently Safe Republican,,7
649,2012,MN,3,Republican,0,Currently Safe Republican,,7
655,2012,MS,1,Republican,0,Currently Safe Republican,,7
657,2012,MS,3,Republican,0,Currently Safe Republican,,7
658,2012,MS,4,Republican,0,Currently Safe Republican,,7
660,2012,MO,2,Republican,1,Currently Safe Republican,,7
661,2012,MO,3,Republican,0,Currently Safe Republican,,7
662,2012,MO,4,Republican,0,Currently Safe Republican,,7
664,2012,MO,6,Republican,0,Currently Safe Republican,,7
665,2012,MO,7,Republican,0,Currently Safe Republican,,7
666,2012,MO,8,Republican,0,Currently Safe Republican,,7
667,2012,MT,0,Republican,1,Currently Safe Republican,,7
668,2012,NE,1,Republican,0,Currently Safe Republican,,7
669,2012,NE,2,Republican,0,Currently Safe Republican,,7
670,2012,NE,3,Republican,0,Currently Safe Republican,,7
672,2012,NV,2,Republican,0,Currently Safe Republican,,7
678,2012,NJ,2,Republican,0,Currently Safe Republican,,7
680,2012,NJ,4,Republican,0,Currently Safe Republican,,7
681,2012,NJ,5,Republican,0,Currently Safe Republican,,7
683,2012,NJ,7,Republican,0,Currently Safe Republican,,7
687,2012,NJ,11,Republican,0,Currently Safe Republican,,7
690,2012,NM,2,Republican,0,Currently Safe Republican,,7
693,2012,NY,2,Republican,0,Currently Safe Republican,,7
713,2012,NY,22,Republican,0,Currently Safe Republican,,7
714,2012,NY,23,Republican,0,Currently Safe Republican,,7
720,2012,NC,2,Republican,0,Currently Safe Republican,,7
721,2012,NC,3,Republican,0,Currently Safe Republican,,7
723,2012,NC,5,Republican,0,Currently Safe Republican,,7
724,2012,NC,6,Republican,0,Currently Safe Republican,,7
727,2012,NC,9,Republican,1,Currently Safe Republican,,7
728,2012,NC,10,Republican,0,Currently Safe Republican,,7
731,2012,NC,13,,1,Currently Safe Republican,,7
732,2012,ND,0,Republican,1,Currently Safe Republican,,7
733,2012,OH,1,Republican,0,Currently Safe Republican,,7
734,2012,OH,2,Republican,1,Currently Safe Republican,,7
736,2012,OH,4,Republican,0,Currently Safe Republican,,7
737,2012,OH,5,Republican,0,Currently Safe Republican,,7
739,2012,OH,7,Republican,0,Currently Safe Republican,,7
740,2012,OH,8,Republican,0,Currently Safe Republican,,7
742,2012,OH,10,Republican,0,Currently Safe Republican,,7
744,2012,OH,12,Republican,0,Currently Safe Republican,,7
746,2012,OH,14,Republican,1,Currently Safe Republican,,7
747,2012,OH,15,Republican,0,Currently Safe Republican,,7
749,2012,OK,1,Republican,1,Currently Safe Republican,,7
750,2012,OK,2,Democrat,1,Currently Safe Republican,,7
751,2012,OK,3,Republican,0,Currently Safe Republican,,7
752,2012,OK,4,Republican,0,Currently Safe Republican,,7
753,2012,OK,5,Republican,0,Currently Safe Republican,,7
755,2012,OR,2,Republican,0,Currently Safe Republican,,7
761,2012,PA,3,Republican,0,Currently Safe Republican,,7
762,2012,PA,4,Republican,0,Currently Safe Republican,,7
763,2012,PA,5,Republican,0,Currently Safe Republican,,7
764,2012,PA,6,Republican,0,Currently Safe Republican,,7
765,2012,PA,7,Republican,0,Currently Safe Republican,,7
767,2012,PA,9,Republican,0,Currently Safe Republican,,7
768,2012,PA,10,Republican,0,Currently Safe Republican,,7
769,2012,PA,11,Republican,0,Currently Safe Republican,,7
773,2012,PA,15,Republican,0,Currently Safe Republican,,7
774,2012,PA,16,Republican,0,Currently Safe Republican,,7
776,2012,PA,18,Republican,0,Currently Safe Republican,,7
779,2012,SC,1,Republican,0,Currently Safe Republican,,7
780,2012,SC,2,Republican,0,Currently Safe Republican,,7
781,2012,SC,3,Republican,0,Currently Safe Republican,,7
782,2012,SC,4,Republican,0,Currently Safe Republican,,7
783,2012,SC,5,Republican,0,Currently Safe Republican,,7
785,2012,SC,7,,1,Currently Safe Republican,,7
786,2012,SD,0,Republican,0,Currently Safe Republican,,7
787,2012,TN,1,Republican,0,Currently Safe Republican,,7
788,2012,TN,2,Republican,0,Currently Safe Republican,,7
789,2012,TN,3,Republican,0,Currently Safe Republican,,7
792,2012,TN,6,Republican,0,Currently Safe Republican,,7
793,2012,TN,7,Republican,0,Currently Safe Republican,,7
794,2012,TN,8,Republican,0,Currently Safe Republican,,7
796,2012,TX,1,Republican,0,Currently Safe Republican,,7
797,2012,TX,2,Republican,0,Currently Safe Republican,,7
798,2012,TX,3,Republican,0,Currently Safe Republican,,7
799,2012,TX,4,Republican,0,Currently Safe Republican,,7
800,2012,TX,5,Republican,0,Currently Safe Republican,,7
801,2012,TX,6,Republican,0,Currently Safe Republican,,7
802,2012,TX,7,Republican,0,Currently Safe Republican,,7
803,2012,TX,8,Republican,0,Currently Safe Republican,,7
805,2012,TX,10,Republican,0,Currently Safe Republican,,7
806,2012,TX,11,Republican,0,Currently Safe Republican,,7
807,2012,TX,12,Republican,0,Currently Safe Republican,,7
808,2012,TX,13,Republican,0,Currently Safe Republican,,7
812,2012,TX,17,Republican,0,Currently Safe Republican,,7
814,2012,TX,19,Republican,0,Currently Safe Republican,,7
816,2012,TX,21,Republican,0,Currently Safe Republican,,7
817,2012,TX,22,Republican,0,Currently Safe Republican,,7
819,2012,TX,24,Republican,0,Currently Safe Republican,,7
820,2012,TX,25,,1,Currently Safe Republican,,7
821,2012,TX,26,Republican,0,Currently Safe Republican,,7
822,2012,TX,27,Republican,0,Currently Safe Republican,,7
826,2012,TX,31,Republican,0,Currently Safe Republican,,7
827,2012,TX,32,Republican,0,Currently Safe Republican,,7
831,2012,TX,36,,1,Currently Safe Republican,,7
832,2012,UT,1,Republican,0,Currently Safe Republican,,7
833,2012,UT,2,,1,Currently Safe Republican,,7
834,2012,UT,3,Republican,0,Currently Safe Republican,,7
837,2012,VA,1,Republican,0,Currently Safe Republican,,7
840,2012,VA,4,Republican,0,Currently Safe Republican,,7
841,2012,VA,5,Republican,0,Currently Safe Republican,,7
842,2012,VA,6,Republican,0,Currently Safe Republican,,7
843,2012,VA,7,Republican,0,Currently Safe Republican,,7
845,2012,VA,9,Republican,0,Currently Safe Republican,,7
846,2012,VA,10,Republican,0,Currently Safe Republican,,7
850,2012,WA,3,Republican,0,Currently Safe Republican,,7
851,2012,WA,4,Republican,0,Currently Safe Republican,,7
852,2012,WA,5,Republican,0,Currently Safe Republican,,7
855,2012,WA,8,Republican,0,Currently Safe Republican,,7
858,2012,WV,1,Republican,0,Currently Safe Republican,,7
859,2012,WV,2,Republican,0,Currently Safe Republican,,7
861,2012,WI,1,Republican,0,Currently Safe Republican,,7
865,2012,WI,5,Republican,0,Currently Safe Republican,,7
866,2012,WI,6,Republican,0,Currently Safe Republican,,7
868,2012,WI,8,Republican,0,Currently Safe Republican,,7
869,2012,WY,0,Republican,0,Currently Safe Republican,,7
870,2014,AL,1,Republican,0,Currently Safe Republican,,7
871,2014,AL,2,Republican,0,Currently Safe Republican,,7
872,2014,AL,3,Republican,0,Currently Safe Republican,,7
873,2014,AL,4,Republican,0,Currently Safe Republican,,7
874,2014,AL,5,Republican,0,Currently Safe Republican,,7
875,2014,AL,6,Republican,1,Currently Safe Republican,,7
877,2014,AK,0,Republican,0,Currently Safe Republican,,7
881,2014,AZ,4,Republican,0,Currently Safe Republican,,7
882,2014,AZ,5,Republican,0,Currently Safe Republican,,7
883,2014,AZ,6,Republican,0,Currently Safe Republican,,7
885,2014,AZ,8,Republican,0,Currently Safe Republican,,7
887,2014,AR,1,Republican,0,Currently Safe Republican,,7
889,2014,AR,3,Republican,0,Currently Safe Republican,,7
891,2014,CA,1,Republican,0,Currently Safe Republican,,7
894,2014,CA,4,Republican,0,Currently Safe Republican,,7
898,2014,CA,8,Republican,0,Currently Safe Republican,,7
900,2014,CA,10,Republican,0,Currently Safe Republican,,7
912,2014,CA,22,Republican,0,Currently Safe Republican,,7
913,2014,CA,23,Republican,0,Currently Safe Republican,,7
915,2014,CA,25,Republican,1,Currently Safe Republican,,7
929,2014,CA,39,Republican,0,Currently Safe Republican,,7
932,2014,CA,42,Republican,0,Currently Safe Republican,,7
935,2014,CA,45,Republican,1,Currently Safe Republican,,7
938,2014,CA,48,Republican,0,Currently Safe Republican,,7
939,2014,CA,49,Republican,0,Currently Safe Republican,,7
940,2014,CA,50,Republican,0,Currently Safe Republican,,7
946,2014,CO,3,Republican,0,Currently Safe Republican,,7
947,2014,CO,4,Republican,1,Currently Safe Republican,,7
948,2014,CO,5,Republican,0,Currently Safe Republican,,7
957,2014,FL,1,Republican,0,Currently Safe Republican,,7
959,2014,FL,3,Republican,0,Currently Safe Republican,,7
960,2014,FL,4,Republican,0,Currently Safe Republican,,7
962,2014,FL,6,Republican,0,Currently Safe Republican,,7
963,2014,FL,7,Republican,0,Currently Safe Republican,,7
964,2014,FL,8,Republican,0,Currently Safe Republican,,7
966,2014,FL,10,Republican,0,Currently Safe Republican,,7
967,2014,FL,11,Republican,0,Currently Safe Republican,,7
968,2014,FL,12,Republican,0,Currently Safe Republican,,7
969,2014,FL,13,Republican,0,Currently Safe Republican,,7
971,2014,FL,15,Republican,0,Currently Safe Republican,,7
972,2014,FL,16,Republican,0,Currently Safe Republican,,7
973,2014,FL,17,Republican,0,Currently Safe Republican,,7
975,2014,FL,19,Republican,0,Currently Safe Republican,,7
981,2014,FL,25,Republican,0,Currently Safe Republican,,7
983,2014,FL,27,Republican,0,Currently Safe Republican,,7
984,2014,GA,1,Republican,1,Currently Safe Republican,,7
986,2014,GA,3,Republican,0,Currently Safe Republican,,7
989,2014,GA,6,Republican,0,Currently Safe Republican,,7
990,2014,GA,7,Republican,0,Currently Safe Republican,,7
991,2014,GA,8,Republican,0,Currently Safe Republican,,7
992,2014,GA,9,Republican,0,Currently Safe Republican,,7
993,2014,GA,10,Republican,1,Currently Safe Republican,,7
994,2014,GA,11,Republican,1,Currently Safe Republican,,7
997,2014,GA,14,Republican,0,Currently Safe Republican,,7
1000,2014,ID,1,Republican,0,Currently Safe Republican,,7
1001,2014,ID,2,Republican,0,Currently Safe Republican,,7
1007,2014,IL,6,Republican,0,Currently Safe Republican,,7
1014,2014,IL,13,Republican,0,Currently Safe Republican,,7
1015,2014,IL,14,Republican,0,Currently Safe Republican,,7
1016,2014,IL,15,Republican,0,Currently Safe Republican,,7
1017,2014,IL,16,Republican,0,Currently Safe Republican,,7
1019,2014,IL,18,Republican,0,Currently Safe Republican,,7
1021,2014,IN,2,Republican,0,Currently Safe Republican,,7
1022,2014,IN,3,Republican,0,Currently Safe Republican,,7
1023,2014,IN,4,Republican,0,Currently Safe Republican,,7
1024,2014,IN,5,Republican,0,Currently Safe Republican,,7
1025,2014,IN,6,Republican,0,Currently Safe Republican,,7
1027,2014,IN,8,Republican,0,Currently Safe Republican,,7
1028,2014,IN,9,Republican,0,Currently Safe Republican,,7
1032,2014,IA,4,Republican,0,Currently Safe Republican,,7
1033,2014,KS,1,Republican,0,Currently Safe Republican,,7
1034,2014,KS,2,Republican,0,Currently Safe Republican,,7
1035,2014,KS,3,Republican,0,Currently Safe Republican,,7
1036,2014,KS,4,Republican,0,Currently Safe Republican,,7
1037,2014,KY,1,Republican,0,Currently Safe Republican,,7
1038,2014,KY,2,Republican,0,Currently Safe Republican,,7
1040,2014,KY,4,Republican,0,Currently Safe Republican,,7
1041,2014,KY,5,Republican,0,Currently Safe Republican,,7
1042,2014,KY,6,Republican,0,Currently Safe Republican,,7
1043,2014,LA,1,Republican,0,Currently Safe Republican,,7
1045,2014,LA,3,Republican,0,Currently Safe Republican,,7
1046,2014,LA,4,Republican,0,Currently Safe Republican,,7
1047,2014,LA,5,Republican,1,Currently Safe Republican,,7
1048,2014,LA,6,Republican,0,Currently Safe Republican,,7
1051,2014,MD,1,Republican,0,Currently Safe Republican,,7
1069,2014,MI,2,Republican,0,Currently Safe Republican,,7
1070,2014,MI,3,Republican,0,Currently Safe Republican,,7
1071,2014,MI,4,Republican,1,Currently Safe Republican,,7
1073,2014,MI,6,Republican,0,Currently Safe Republican,,7
1074,2014,MI,7,Republican,0,Currently Safe Republican,,7
1075,2014,MI,8,Republican,1,Currently Safe Republican,,7
1077,2014,MI,10,Republican,0,Currently Safe Republican,,7
1078,2014,MI,11,Republican,1,Currently Safe Republican,,7
1083,2014,MN,2,Republican,0,Currently Safe Republican,,7
1084,2014,MN,3,Republican,0,Currently Safe Republican,,7
1087,2014,MN,6,Republican,1,Currently Safe Republican,,7
1090,2014,MS,1,Republican,0,Currently Safe Republican,,7
1092,2014,MS,3,Republican,0,Currently Safe Republican,,7
1093,2014,MS,4,Republican,0,Currently Safe Republican,,7
1095,2014,MO,2,Republican,0,Currently Safe Republican,,7
1096,2014,MO,3,Republican,0,Currently Safe Republican,,7
1097,2014,MO,4,Republican,0,Currently Safe Republican,,7
1099,2014,MO,6,Republican,0,Currently Safe Republican,,7
1100,2014,MO,7,Republican,0,Currently Safe Republican,,7
1101,2014,MO,8,Republican,0,Currently Safe Republican,,7
1102,2014,MT,0,Republican,1,Currently Safe Republican,,7
1103,2014,NE,1,Republican,0,Currently Safe Republican,,7
1105,2014,NE,3,Republican,0,Currently Safe Republican,,7
1107,2014,NV,2,Republican,0,Currently Safe Republican,,7
1108,2014,NV,3,Republican,0,Currently Safe Republican,,7
1113,2014,NJ,2,Republican,0,Currently Safe Republican,,7
1115,2014,NJ,4,Republican,0,Currently Safe Republican,,7
1116,2014,NJ,5,Republican,0,Currently Safe Republican,,7
1118,2014,NJ,7,Republican,0,Currently Safe Republican,,7
1122,2014,NJ,11,Republican,0,Currently Safe Republican,,7
1125,2014,NM,2,Republican,0,Currently Safe Republican,,7
1128,2014,NY,2,Republican,0,Currently Safe Republican,,7
1145,2014,NY,19,Republican,0,Currently Safe Republican,,7
1147,2014,NY,21,Democrat,1,Currently Safe Republican,,7
1148,2014,NY,22,Republican,0,Currently Safe Republican,,7
1149,2014,NY,23,Republican,0,Currently Safe Republican,,7
1153,2014,NY,27,Republican,0,Currently Safe Republican,,7
1155,2014,NC,2,Republican,0,Currently Safe Republican,,7
1156,2014,NC,3,Republican,0,Currently Safe Republican,,7
1158,2014,NC,5,Republican,0,Currently Safe Republican,,7
1159,2014,NC,6,Republican,1,Currently Safe Republican,,7
1160,2014,NC,7,Democrat,1,Currently Safe Republican,,7
1161,2014,NC,8,Republican,0,Currently Safe Republican,,7
1162,2014,NC,9,Republican,0,Currently Safe Republican,,7
1163,2014,NC,10,Republican,0,Currently Safe Republican,,7
1164,2014,NC,11,Republican,0,Currently Safe Republican,,7
1166,2014,NC,13,Republican,0,Currently Safe Republican,,7
1167,2014,ND,0,Republican,0,Currently Safe Republican,,7
1168,2014,OH,1,Republican,0,Currently Safe Republican,,7
1169,2014,OH,2,Republican,0,Currently Safe Republican,,7
1171,2014,OH,4,Republican,0,Currently Safe Republican,,7
1172,2014,OH,5,Republican,0,Currently Safe Republican,,7
1173,2014,OH,6,Republican,0,Currently Safe Republican,,7
1174,2014,OH,7,Republican,0,Currently Safe Republican,,7
1175,2014,OH,8,Republican,0,Currently Safe Republican,,7
1177,2014,OH,10,Republican,0,Currently Safe Republican,,7
1179,2014,OH,12,Republican,0,Currently Safe Republican,,7
1181,2014,OH,14,Republican,0,Currently Safe Republican,,7
1182,2014,OH,15,Republican,0,Currently Safe Republican,,7
1183,2014,OH,16,Republican,0,Currently Safe Republican,,7
1184,2014,OK,1,Republican,0,Currently Safe Republican,,7
1185,2014,OK,2,Republican,0,Currently Safe Republican,,7
1186,2014,OK,3,Republican,0,Currently Safe Republican,,7
1187,2014,OK,4,Republican,0,Currently Safe Republican,,7
1188,2014,OK,5,Republican,1,Currently Safe Republican,,7
1190,2014,OR,2,Republican,0,Currently Safe Republican,,7
1196,2014,PA,3,Republican,0,Currently Safe Republican,,7
1197,2014,PA,4,Republican,0,Currently Safe Republican,,7
1198,2014,PA,5,Republican,0,Currently Safe Republican,,7
1200,2014,PA,7,Republican,0,Currently Safe Republican,,7
1201,2014,PA,8,Republican,0,Currently Safe Republican,,7
1202,2014,PA,9,Republican,0,Currently Safe Republican,,7
1203,2014,PA,10,Republican,0,Currently Safe Republican,,7
1204,2014,PA,11,Republican,0,Currently Safe Republican,,7
1205,2014,PA,12,Republican,0,Currently Safe Republican,,7
1208,2014,PA,15,Republican,0,Currently Safe Republican,,7
1209,2014,PA,16,Republican,0,Currently Safe Republican,,7
1211,2014,PA,18,Republican,0,Currently Safe Republican,,7
1214,2014,SC,1,Republican,0,Currently Safe Republican,,7
1215,2014,SC,2,Republican,0,Currently Safe Republican,,7
1216,2014,SC,3,Republican,0,Currently Safe Republican,,7
1217,2014,SC,4,Republican,0,Currently Safe Republican,,7
1218,2014,SC,5,Republican,0,Currently Safe Republican,,7
1220,2014,SC,7,Republican,0,Currently Safe Republican,,7
1221,2014,SD,0,Republican,0,Currently Safe Republican,,7
1222,2014,TN,1,Republican,0,Currently Safe Republican,,7
1223,2014,TN,2,Republican,0,Currently Safe Republican,,7
1224,2014,TN,3,Republican,0,Currently Safe Republican,,7
1225,2014,TN,4,Republican,0,Currently Safe Republican,,7
1227,2014,TN,6,Republican,0,Currently Safe Republican,,7
1228,2014,TN,7,Republican,0,Currently Safe Republican,,7
1229,2014,TN,8,Republican,0,Currently Safe Republican,,7
1231,2014,TX,1,Republican,0,Currently Safe Republican,,7
1232,2014,TX,2,Republican,0,Currently Safe Republican,,7
1233,2014,TX,3,Republican,0,Currently Safe Republican,,7
1234,2014,TX,4,Republican,1,Currently Safe Republican,,7
1235,2014,TX,5,Republican,0,Currently Safe Republican,,7
1236,2014,TX,6,Republican,0,Currently Safe Republican,,7
1237,2014,TX,7,Republican,0,Currently Safe Republican,,7
1238,2014,TX,8,Republican,0,Currently Safe Republican,,7
1240,2014,TX,10,Republican,0,Currently Safe Republican,,7
1241,2014,TX,11,Republican,0,Currently Safe Republican,,7
1242,2014,TX,12,Republican,0,Currently Safe Republican,,7
1243,2014,TX,13,Republican,0,Currently Safe Republican,,7
1244,2014,TX,14,Republican,0,Currently Safe Republican,,7
1247,2014,TX,17,Republican,0,Currently Safe Republican,,7
1249,2014,TX,19,Republican,0,Currently Safe Republican,,7
1251,2014,TX,21,Republican,0,Currently Safe Republican,,7
1252,2014,TX,22,Republican,0,Currently Safe Republican,,7
1254,2014,TX,24,Republican,0,Currently Safe Republican,,7
1255,2014,TX,25,Republican,0,Currently Safe Republican,,7
1256,2014,TX,26,Republican,0,Currently Safe Republican,,7
